## reporting unit PofZ values from gsi_sim.  These are plug-in values of type indicated by the file name
IndivName	LocNum	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
KEEK05_21	281	0.00029813	0.00000000	0.00000000	0.01072775	0.98897412
KEEK05_22	281	0.00759324	0.00000000	0.00000016	0.07796417	0.91444243
KEEK05_23	279	0.00031290	0.00000000	0.00000000	0.02255387	0.97713323
KEEK05_24	281	0.62950577	0.00000000	0.00000000	0.00050577	0.36998845
KEEK05_25	280	0.00000298	0.00000000	0.00000000	0.00486939	0.99512763
KEEK05_26	280	0.00030910	0.00000000	0.00000000	0.00588616	0.99380474
KEEK05_27	281	0.00932406	0.00000000	0.00000000	0.90019708	0.09047886
KEEK05_28	280	0.00000767	0.00000000	0.00000000	0.00030067	0.99969166
KEEK05_29	281	0.00033730	0.00000000	0.00000000	0.00926302	0.99039968
KEEK05_30	279	0.00003436	0.00000000	0.00000000	0.10059299	0.89937265
KEEK05_31	280	0.02330297	0.00000000	0.00000000	0.06437744	0.91231959
KEEK05_32	279	0.00258463	0.00000000	0.00000000	0.00203831	0.99537706
KEEK05_33	278	0.00028017	0.00000000	0.00000000	0.00331102	0.99640882
KEEK05_34	280	0.01845569	0.00000000	0.00000000	0.02014769	0.96139663
KEEK05_35	281	0.00001514	0.00000000	0.00000000	0.01585482	0.98413004
KEEK05_36	281	0.00025009	0.00000000	0.00000000	0.00090489	0.99884503
KEEK05_37	279	0.17208507	0.00000000	0.00000000	0.00272319	0.82519174
KEEK05_38	280	0.00181248	0.00000000	0.00000000	0.19003489	0.80815263
KEEK05_39	281	0.00116878	0.00000000	0.00000000	0.01842650	0.98040472
KEEK05_40	281	0.00000009	0.00000000	0.00000000	0.00009676	0.99990316
KEEK05_41	279	0.01681502	0.00000000	0.00000000	0.15689718	0.82628779
KEEK05_42	281	0.00000436	0.00000000	0.00000000	0.00009279	0.99990285
KEEK05_43	271	0.00003766	0.00000000	0.00000000	0.00319430	0.99676804
KEEK05_44	277	0.00002240	0.00000000	0.00000000	0.00024978	0.99972782
KEEK05_45	281	0.00008402	0.00000000	0.00000000	0.00047354	0.99944244
KEEK05_46	281	0.00207807	0.00000000	0.00000000	0.08247239	0.91544954
KEEK05_47	281	0.00000167	0.00000000	0.00000000	0.10519752	0.89480081
KEEK05_48	279	0.00207342	0.00000000	0.00000000	0.02676356	0.97116302
KEEK05_49	279	0.00015100	0.00000000	0.00000000	0.00004967	0.99979933
KEEK05_50	280	0.00124792	0.00000000	0.00000000	0.08382486	0.91492723
KEEK05_51	281	0.00026757	0.00000000	0.00000000	0.00011988	0.99961255
KEEK05_52	279	0.00145254	0.00000000	0.00000000	0.00003083	0.99851663
KEEK05_53	279	0.00004661	0.00000000	0.00000000	0.01152258	0.98843081
KEEK05_54	281	0.00397414	0.00000000	0.00000000	0.09204206	0.90398379
KEEK05_55	281	0.00241751	0.00000000	0.00000000	0.06408765	0.93349484
KEEK05_56	281	0.00833217	0.00000000	0.00000000	0.00598111	0.98568672
KEEK05_57	281	0.00003034	0.00000000	0.00000000	0.00021310	0.99975656
KEEK05_58	281	0.00003736	0.00000000	0.00000000	0.00008739	0.99987525
KEEK05_59	280	0.00138790	0.00000000	0.00000000	0.00153847	0.99707363
KEEK05_60	281	0.00184964	0.00000000	0.00000000	0.06359393	0.93455643
KEEK05_61	281	0.00450319	0.00000000	0.00000000	0.08924509	0.90625172
KEEK05_62	281	0.00021810	0.00000000	0.00000000	0.00012014	0.99966175
KEEK05_63	280	0.00044807	0.00000000	0.00000000	0.00498335	0.99456858
KEEK05_64	280	0.00194516	0.00000000	0.00000000	0.01768970	0.98036514
KEEK05_65	278	0.00005276	0.00000000	0.00000000	0.00252278	0.99742446
KEEK05_66	281	0.00000676	0.00000000	0.00000000	0.00061839	0.99937485
KEEK05_67	281	0.00010370	0.00000000	0.00000002	0.00138198	0.99851430
KEEK05_68	281	0.00006167	0.00000000	0.00000000	0.05829582	0.94164251
KEEK05_69	281	0.00102840	0.00000000	0.00000000	0.69617537	0.30279623
KEEK05_70	281	0.00053110	0.00000000	0.00000000	0.23187151	0.76759738
KEEK05_71	280	0.00023139	0.00000000	0.00000000	0.01698532	0.98278329
KEEK05_72	280	0.00020912	0.00000000	0.00000000	0.00008836	0.99970252
KEEK05_73	276	0.00000794	0.00000000	0.00000000	0.00007800	0.99991406
KEEK05_74	280	0.00413306	0.00000000	0.00000000	0.01126013	0.98460681
KEEK05_75	280	0.06978216	0.00000000	0.00000000	0.03824007	0.89197776
KEEK05_76	281	0.01422372	0.00000000	0.00000000	0.25258557	0.73319071
KGAGA06_1	280	0.00000712	0.00000000	0.00000000	0.02520118	0.97479171
KGAGA06_2	281	0.00010976	0.00000000	0.00000000	0.00357565	0.99631459
KGAGA06_3	281	0.00881045	0.00000000	0.00000000	0.01531614	0.97587341
KGAGA06_4	279	0.00001195	0.00000000	0.00000000	0.00955705	0.99043100
KGAGA06_5	280	0.00023143	0.00000000	0.00000000	0.00069580	0.99907277
KGAGA06_6	281	0.00042202	0.00000000	0.00000018	0.00087361	0.99870419
KGAGA06_7	280	0.00018906	0.00000000	0.00000000	0.00324665	0.99656429
KGAGA06_8	281	0.00011314	0.00000000	0.00000000	0.00637625	0.99351061
KGAGA06_9	281	0.00183167	0.00000000	0.00000000	0.28717996	0.71098837
KGAGA06_10	281	0.00206936	0.00000000	0.00000000	0.00153365	0.99639699
KGAGA06_11	281	0.00778533	0.00000000	0.00000000	0.00002009	0.99219457
KGAGA06_12	281	0.00397530	0.00000000	0.00000000	0.65881004	0.33721466
KGAGA06_13	280	0.00002331	0.00000000	0.00000000	0.00003857	0.99993812
KGAGA06_14	281	0.00221049	0.00000000	0.00000000	0.12215746	0.87563206
KGAGA06_15	281	0.00086110	0.00000000	0.00000000	0.01256149	0.98657741
KGAGA06_16	280	0.00061605	0.00000000	0.00000000	0.00010339	0.99928055
KGAGA06_17	280	0.00583269	0.00000000	0.00000000	0.00060367	0.99356364
KGAGA06_18	279	0.00001221	0.00000000	0.00000000	0.02949840	0.97048939
KGAGA06_19	281	0.00061384	0.00000000	0.00000000	0.23624019	0.76314597
KGAGA06_20	281	0.00023967	0.00000000	0.00000000	0.00009783	0.99966250
KGAGA06_21	281	0.00923441	0.00000000	0.00000000	0.64957097	0.34119462
KGAGA06_22	281	0.00000110	0.00000000	0.00000000	0.00008238	0.99991652
KGAGA06_23	281	0.00001439	0.00000000	0.00000000	0.01081025	0.98917536
KGAGA06_24	281	0.00047761	0.00000000	0.00000001	0.00017194	0.99935044
KGAGA06_25	280	0.00091468	0.00000000	0.00000000	0.00294680	0.99613852
KGAGA06_26	281	0.00002945	0.00000000	0.00000000	0.00471307	0.99525748
KGAGA06_27	281	0.00019311	0.00000000	0.00000000	0.00377331	0.99603358
KGAGA06_28	280	0.00174888	0.00000000	0.00000000	0.52757496	0.47067616
KGAGA06_29	280	0.00027025	0.00000000	0.00000107	0.08897166	0.91075702
KGAGA06_30	280	0.00037740	0.00000000	0.00000000	0.00026654	0.99935606
KGAGA06_31	281	0.00064970	0.00000000	0.00000000	0.00316583	0.99618446
KGAGA06_32	281	0.00013372	0.00000000	0.00000000	0.42475173	0.57511455
KGAGA06_33	279	0.00000299	0.00000000	0.00000000	0.00173715	0.99825985
KGAGA06_34	281	0.00012679	0.00000000	0.00000000	0.03653471	0.96333850
KGAGA06_35	280	0.00149597	0.00000000	0.00000000	0.00108849	0.99741554
KGAGA06_36	275	0.00001356	0.00000000	0.00000000	0.01476930	0.98521714
KGAGA06_37	281	0.00509438	0.00000000	0.00000000	0.96770688	0.02719874
KGAGA06_38	281	0.01891341	0.00000000	0.00000000	0.56515733	0.41592926
KGAGA06_39	281	0.00022207	0.00000000	0.00000000	0.00701855	0.99275938
KGAGA06_40	281	0.00086705	0.00000000	0.00000000	0.00730850	0.99182445
KGAGA06_41	269	0.00017775	0.00000000	0.00000000	0.00960406	0.99021819
KGAGA06_42	281	0.00000515	0.00000000	0.00000000	0.00037927	0.99961558
KGAGA06_43	281	0.00001358	0.00000000	0.00000000	0.00403959	0.99594682
KGAGA06_44	276	0.00015750	0.00000000	0.00000000	0.03018713	0.96965537
KGAGA06_45	280	0.00034635	0.00000000	0.00000000	0.08403382	0.91561983
KGAGA06_46	280	0.00004708	0.00000000	0.00000000	0.00548868	0.99446425
KGAGA06_47	281	0.00001786	0.00000000	0.00000000	0.00028586	0.99969629
KGAGA06_48	281	0.00064975	0.00000000	0.00000000	0.05436895	0.94498130
KGAGA06_49	281	0.00005472	0.00000000	0.00000000	0.04632606	0.95361921
KGAGA06_50	281	0.00000307	0.00000000	0.00000000	0.00010216	0.99989478
KGAGA06_51	280	0.00120965	0.00000000	0.00000000	0.00024417	0.99854619
KGAGA06_52	281	0.00000887	0.00000000	0.00000004	0.00026237	0.99972872
KGAGA06_53	281	0.00025900	0.00000000	0.00000000	0.00159996	0.99814103
KGAGA06_54	281	0.00003093	0.00000000	0.00000000	0.00006198	0.99990710
KGAGA06_55	281	0.00001785	0.00000000	0.00000000	0.00014622	0.99983593
KGAGA06_56	280	0.00008289	0.00000000	0.00000000	0.00033438	0.99958274
KGAGA06_57	280	0.00000475	0.00000000	0.00000000	0.01908093	0.98091431
KGAGA06_58	280	0.00000097	0.00000000	0.00000000	0.00502973	0.99496931
KGAGA06_59	273	0.00089414	0.00000000	0.00000000	0.02306811	0.97603775
KGAGA06_60	280	0.05121446	0.00000000	0.00000000	0.01147153	0.93731401
KGAGA06_61	281	0.00001264	0.00000000	0.00000000	0.00064852	0.99933884
KGAGA06_62	280	0.00397642	0.00000000	0.00000000	0.03044669	0.96557689
KGAGA06_63	280	0.00017544	0.00000000	0.00000000	0.00547045	0.99435412
KGAGA06_64	281	0.00035179	0.00000000	0.00000000	0.00048185	0.99916636
KGAGA06_65	281	0.00170630	0.00000000	0.00000004	0.11835953	0.87993413
KGAGA06_66	279	0.00006258	0.00000000	0.00000000	0.00045962	0.99947780
KGAGA06_67	276	0.00872169	0.00000000	0.00000000	0.00470724	0.98657107
KGAGA06_68	280	0.00000047	0.00000000	0.00000000	0.00009469	0.99990484
KGAGA06_69	281	0.00016758	0.00000000	0.00000000	0.00028806	0.99954437
KGAGA06_70	281	0.00248257	0.00000000	0.00000000	0.00560570	0.99191173
KGAGA06_71	281	0.00022148	0.00000000	0.00000000	0.00027606	0.99950246
KGAGA06_72	281	0.00003371	0.00000000	0.00000000	0.00684656	0.99311973
KGAGA06_73	279	0.00234167	0.00000000	0.00000000	0.03367202	0.96398631
KGAGA06_74	281	0.00001003	0.00000000	0.00000000	0.00001421	0.99997576
KGAGA06_75	278	0.00015127	0.00000000	0.00000000	0.00121455	0.99863418
KGAGA06_76	281	0.00001771	0.00000000	0.00000000	0.03763576	0.96234653
KGAGA06_77	281	0.00109686	0.00000000	0.00000000	0.00854257	0.99036057
KGAGA06_78	279	0.00003464	0.00000000	0.00000000	0.00052216	0.99944319
KGAGA06_79	280	0.00021906	0.00000000	0.00000000	0.01017907	0.98960187
KGAGA06_80	281	0.00110392	0.00000000	0.00000000	0.22949635	0.76939973
KGAGA06_81	281	0.00000138	0.00000000	0.00000000	0.00001572	0.99998291
KGAGA06_82	280	0.00024881	0.00000000	0.00000000	0.02149142	0.97825977
KGAGA06_83	279	0.00007273	0.00000000	0.00000000	0.00018386	0.99974341
KGAGA06_84	281	0.26655292	0.00000000	0.00341550	0.31316289	0.41686868
KGAGA06_85	281	0.00103824	0.00000000	0.00000000	0.00030643	0.99865533
KGAGA06_86	279	0.00015808	0.00000000	0.00000002	0.00954280	0.99029910
KGAGA06_87	281	0.01233891	0.00000000	0.00000000	0.18674029	0.80092080
KGAGA06_88	277	0.40254221	0.00000000	0.00000000	0.00000488	0.59745291
KGAGA06_89	281	0.00010735	0.00000000	0.00000000	0.00418788	0.99570477
KGAGA06_90	281	0.00009398	0.00000000	0.00000000	0.00026215	0.99964387
KGAGA06_91	281	0.11021200	0.00000000	0.00000000	0.00001111	0.88977689
KGAGA06_92	280	0.00009469	0.00000000	0.00000000	0.00018376	0.99972154
KGAGA06_93	281	0.00170745	0.00000000	0.00000000	0.00111192	0.99718063
KGAGA06_94	281	0.00000065	0.00000000	0.00000034	0.01718961	0.98280940
KGEOR05_1	281	0.00010705	0.00000000	0.00000000	0.03264513	0.96724782
KGEOR05_2	281	0.00000998	0.00000000	0.00000000	0.00001076	0.99997926
KGEOR05_3	281	0.00180704	0.00000000	0.00000000	0.03900371	0.95918925
KGEOR05_4	281	0.41511284	0.00000000	0.00000000	0.01062994	0.57425721
KGEOR05_5	280	0.00031418	0.00000000	0.00000000	0.00394928	0.99573654
KGEOR05_6	281	0.00000540	0.00000000	0.00000000	0.00720551	0.99278909
KGEOR05_7	280	0.00000564	0.00000000	0.00000000	0.00720869	0.99278567
KGEOR05_8	281	0.00006081	0.00000000	0.00000000	0.00478523	0.99515396
KGEOR05_9	280	0.00027583	0.00000000	0.00000000	0.00071545	0.99900873
KGEOR05_10	281	0.00000245	0.00000000	0.00000000	0.00004672	0.99995083
KGEOR05_11	281	0.00018550	0.00000000	0.00000001	0.01110363	0.98871085
KGEOR05_12	278	0.00000156	0.00000000	0.00000000	0.00030414	0.99969430
KGEOR05_13	281	0.00044175	0.00000000	0.00000000	0.01395700	0.98560125
KGEOR05_14	281	0.00011988	0.00000000	0.00000000	0.00084234	0.99903778
KGEOR05_15	281	0.01127282	0.00000000	0.00000000	0.00035860	0.98836857
KGEOR05_16	280	0.00186206	0.00000000	0.00000000	0.01919435	0.97894360
KGEOR05_17	278	0.00011115	0.00000000	0.00000000	0.00019324	0.99969561
KGEOR05_18	281	0.00014183	0.00000000	0.00000000	0.00148453	0.99837364
KGEOR05_19	280	0.00000400	0.00000000	0.00000000	0.00001633	0.99997967
KGEOR05_20	280	0.00000789	0.00000000	0.00000000	0.00067614	0.99931597
KGEOR05_21	280	0.00018282	0.00000000	0.00000000	0.00138974	0.99842744
KGEOR05_22	281	0.00093672	0.00000000	0.00000000	0.00004548	0.99901780
KGEOR05_23	280	0.00012880	0.00000000	0.00000000	0.38756533	0.61230586
KGEOR05_24	281	0.00002742	0.00000000	0.00000000	0.00000037	0.99997221
KGEOR05_25	281	0.00002274	0.00000000	0.00000000	0.00145203	0.99852523
KGEOR05_26	281	0.00831857	0.00000000	0.00000000	0.01449764	0.97718379
KGEOR05_27	280	0.00008052	0.00000000	0.00000000	0.01417187	0.98574760
KGEOR05_28	281	0.00135634	0.00000000	0.00000000	0.05918094	0.93946272
KGEOR05_29	281	0.00007360	0.00000000	0.00000000	0.00026469	0.99966171
KGEOR05_30	278	0.00003633	0.00000000	0.00000000	0.04070516	0.95925851
KGEOR05_31	281	0.00696613	0.00000000	0.00000000	0.01595874	0.97707513
KGEOR05_32	280	0.00002046	0.00000000	0.00000000	0.00006912	0.99991041
KGEOR05_33	273	0.07245269	0.00000000	0.00000000	0.00025546	0.92729185
KGEOR05_34	281	0.00022187	0.00000000	0.00000000	0.00301172	0.99676641
KGEOR05_35	281	0.00389331	0.00000000	0.00000000	0.01034229	0.98576441
KGEOR05_36	281	0.00006233	0.00000000	0.00000000	0.18224890	0.81768878
KGEOR05_37	280	0.00021676	0.00000000	0.00000000	0.01816922	0.98161402
KGEOR05_38	280	0.00040333	0.00000000	0.00000000	0.00036297	0.99923371
KGEOR05_39	281	0.00184213	0.00000000	0.00000000	0.00142322	0.99673466
KGEOR05_40	281	0.00003687	0.00000000	0.00000000	0.00217218	0.99779095
KGEOR05_41	276	0.00021765	0.00000000	0.00000000	0.00044422	0.99933813
KGEOR05_42	281	0.00005925	0.00000000	0.00000000	0.93697602	0.06296473
KGEOR05_43	281	0.00390364	0.00000000	0.00000000	0.00028805	0.99580830
KGEOR05_44	281	0.00000200	0.00000000	0.00000000	0.00004333	0.99995467
KGEOR05_45	280	0.00001178	0.00000000	0.00000000	0.00015065	0.99983757
KGEOR05_46	276	0.00781327	0.00000000	0.00000000	0.00882666	0.98336007
KGEOR05_47	281	0.00003585	0.00000000	0.00000000	0.00318523	0.99677893
KGEOR05_48	279	0.00019019	0.00000000	0.00000000	0.03034306	0.96946676
KGEOR05_49	281	0.56768948	0.00000000	0.00000000	0.01098032	0.42133019
KGEOR05_50	281	0.00127770	0.00000000	0.00000000	0.02231026	0.97641203
KGEOR05_51	280	0.00024314	0.00000000	0.00000000	0.00001608	0.99974077
KGEOR05_52	277	0.00000085	0.00000000	0.00000000	0.00005461	0.99994454
KGEOR05_53	280	0.00018941	0.00000000	0.00000000	0.00066506	0.99914553
KGEOR05_54	280	0.00055755	0.00000000	0.00000001	0.00440823	0.99503420
KGEOR05_55	279	0.00000423	0.00000000	0.00000000	0.00047215	0.99952362
KGEOR05_56	280	0.00024000	0.00000000	0.00000000	0.00641053	0.99334947
KGEOR05_57	280	0.00000758	0.00000000	0.00000000	0.04467722	0.95531520
KGEOR05_58	279	0.00023001	0.00000000	0.00000000	0.00086687	0.99890312
KGEOR05_59	279	0.00010296	0.00000000	0.00000000	0.01550357	0.98439347
KGEOR05_60	280	0.00020821	0.00000000	0.00000000	0.00003644	0.99975535
KGEOR05_61	280	0.22953862	0.00000000	0.00000000	0.00061744	0.76984394
KGEOR05_62	281	0.00001403	0.00000000	0.00000000	0.00009785	0.99988812
KGEOR05_63	280	0.00005296	0.00000000	0.00000000	0.00055014	0.99939690
KGEOR05_64	281	0.00003607	0.00000000	0.00000000	0.01038135	0.98958257
KGEOR05_65	279	0.00000086	0.00000000	0.00000000	0.00000147	0.99999766
KGEOR05_66	280	0.00011646	0.00000000	0.00000000	0.00008163	0.99980191
KGEOR05_67	280	0.00054775	0.00000000	0.00000000	0.00056035	0.99889190
KGEOR05_68	279	0.00108006	0.00000000	0.00000000	0.00027283	0.99864712
KGEOR05_69	279	0.00001911	0.00000000	0.00000000	0.00077319	0.99920770
KGEOR05_70	281	0.16215910	0.00000000	0.00000000	0.00042561	0.83741529
KGEOR05_71	281	0.00018877	0.00000000	0.00000000	0.00828965	0.99152158
KGEOR05_72	281	0.00006081	0.00000000	0.00000000	0.00478523	0.99515396
KGEOR05_73	280	0.00000375	0.00000000	0.00000000	0.00118719	0.99880906
KGEOR05_74	281	0.00014183	0.00000000	0.00000000	0.00148453	0.99837364
KGEOR05_75	281	0.00006121	0.00000000	0.00000000	0.00000183	0.99993696
KGEOR05_76	281	0.00005740	0.00000000	0.00000000	0.00004970	0.99989290
KGEOR05_77	277	0.00045491	0.00000000	0.00000000	0.00028247	0.99926262
KGEOR05_78	281	0.01196423	0.00000000	0.00000000	0.00084704	0.98718873
KGEOR05_79	280	0.00052657	0.00000000	0.00000000	0.00017071	0.99930272
KGEOR05_80	279	0.00014253	0.00000000	0.00000000	0.00138070	0.99847677
KGEOR05_81	280	0.00004931	0.00000000	0.00000000	0.00000685	0.99994384
KGEOR05_82	281	0.00001649	0.00000000	0.00000000	0.00007591	0.99990760
KGEOR05_83	280	0.00005961	0.00000000	0.00000000	0.93654996	0.06339042
KGEOR05_84	281	0.00000540	0.00000000	0.00000000	0.00720551	0.99278909
KGEOR05_85	281	0.00066311	0.00000000	0.00000000	0.00508237	0.99425452
KGEOR05_86	279	0.00376744	0.00000000	0.00000000	0.10828411	0.88794846
KGEOR05_87	279	0.00067477	0.00000000	0.00000000	0.00007500	0.99925024
KGEOR05_88	281	0.04047596	0.00000000	0.00000000	0.00001477	0.95950928
KGEOR05_89	281	0.00119873	0.00000000	0.00000001	0.25279747	0.74600380
KGEOR05_90	280	0.00271995	0.00000000	0.00000004	0.05293941	0.94434060
KGEOR05_91	280	0.00018323	0.00000000	0.00000000	0.00005556	0.99976121
KGEOR05_92	280	0.00722362	0.00000000	0.00000000	0.01595575	0.97682063
KGEOR05_93	281	0.00039113	0.00000000	0.00000000	0.01352768	0.98608120
KGEOR05_94	281	0.00008840	0.00000000	0.00000000	0.00051703	0.99939457
KGEOR05_95	279	0.00054885	0.00000000	0.00000000	0.04579715	0.95365400
KGISA01_1	278	0.00009712	0.00000000	0.00000000	0.88183260	0.11807028
KGISA01_2	281	0.00006624	0.00000000	0.00000000	0.80838436	0.19154940
KGISA01_3	281	0.00042635	0.00000000	0.00000000	0.88253249	0.11704115
KGISA01_4	281	0.00044920	0.00000000	0.00000000	0.39699523	0.60255557
KGISA01_5	279	0.00012983	0.00000000	0.00000000	0.41897786	0.58089230
KGISA01_6	279	0.00022005	0.00000000	0.00000000	0.00981573	0.98996422
KGISA01_7	281	0.00000243	0.00000000	0.00000000	0.98912684	0.01087073
KGISA01_8	281	0.00005518	0.00000000	0.00000000	0.96869892	0.03124590
KGISA01_9	280	0.00123311	0.00000000	0.00000005	0.94792088	0.05084597
KGISA01_10	279	0.00000202	0.00000000	0.00000000	0.00837844	0.99161953
KGISA01_11	279	0.00000054	0.00000000	0.00000000	0.63084669	0.36915278
KGISA01_12	281	0.00003136	0.00000000	0.00000000	0.99022989	0.00973875
KGISA01_13	278	0.01364963	0.00000000	0.00000000	0.98410312	0.00224725
KGISA01_14	276	0.00000838	0.00000000	0.00000000	0.98890109	0.01109053
KGISA01_15	281	0.00037056	0.00000000	0.00000000	0.71267177	0.28695767
KGISA01_16	278	0.06552205	0.00000000	0.00000000	0.11762145	0.81685650
KGISA01_17	281	0.00000058	0.00000000	0.00000000	0.98697749	0.01302193
KGISA01_18	281	0.00029590	0.00000000	0.00000000	0.99630699	0.00339712
KGISA01_19	280	0.05145764	0.00000000	0.00000000	0.89784404	0.05069832
KGISA01_20	280	0.02260661	0.00000000	0.00000001	0.68196476	0.29542862
KGISA01_21	272	0.00000850	0.00000000	0.00000001	0.83778895	0.16220254
KGISA01_22	281	0.00001282	0.00000000	0.00000004	0.93541593	0.06457122
KGISA01_23	279	0.00006601	0.00000000	0.00000000	0.94195912	0.05797487
KGISA01_24	280	0.00017050	0.00000000	0.00000000	0.89331504	0.10651445
KGISA01_25	281	0.00030907	0.00000000	0.00000000	0.20103949	0.79865144
KGISA01_26	281	0.00008316	0.00000000	0.00000000	0.98936760	0.01054924
KGISA01_27	281	0.02559282	0.00000000	0.00000000	0.80963594	0.16477125
KGISA01_28	279	0.00000024	0.00000000	0.00000000	0.99924450	0.00075526
KGISA01_29	277	0.00055307	0.00000000	0.00000000	0.97903801	0.02040892
KGISA01_30	281	0.00002624	0.00000000	0.00000000	0.99950806	0.00046570
KGISA01_31	272	0.01429652	0.00000000	0.00000000	0.96314564	0.02255784
KGISA01_32	281	0.00044760	0.00000000	0.00000000	0.84930963	0.15024277
KGISA01_33	281	0.00039160	0.00000000	0.00000000	0.99849629	0.00111212
KGISA01_34	280	0.00002248	0.00000000	0.00000002	0.85876307	0.14121444
KGISA01_35	275	0.00001826	0.00000000	0.00000000	0.89600907	0.10397267
KGISA01_36	281	0.00000004	0.00000000	0.00000000	0.99974513	0.00025483
KGISA01_37	280	0.00008868	0.00000000	0.00000000	0.99178193	0.00812938
KGISA01_38	281	0.03373242	0.00000000	0.00000002	0.89162024	0.07464732
KGISA01_39	280	0.51866983	0.00000000	0.00000000	0.47196766	0.00936251
KGISA01_40	279	0.00455561	0.00000000	0.00000000	0.96540353	0.03004086
KGISA01_41	280	0.01338447	0.00000000	0.00000000	0.46432105	0.52229448
KGISA01_42	281	0.00000102	0.00000000	0.00000000	0.88996275	0.11003624
KGISA01_43	278	0.00049592	0.00000000	0.00000000	0.03119170	0.96831238
KGISA01_44	275	0.00005603	0.00000000	0.00000000	0.41606861	0.58387535
KGISA01_45	281	0.01364676	0.00000000	0.00000000	0.87484369	0.11150955
KGISA01_46	276	0.00006355	0.00000000	0.00000000	0.11137638	0.88856007
KGISA01_47	281	0.00000884	0.00000000	0.00000000	0.95760318	0.04238798
KGISA01_48	281	0.00040485	0.00000000	0.00000000	0.10013685	0.89945830
KGISA01_49	279	0.00125304	0.00000000	0.00000000	0.99615541	0.00259155
KGISA01_50	281	0.04276582	0.00000000	0.00000000	0.74442906	0.21280513
KGISA01_51	281	0.00034547	0.00000000	0.00000000	0.99595748	0.00369705
KGISA01_52	280	0.00080255	0.00000000	0.00000000	0.85413331	0.14506413
KGISA01_53	272	0.00004755	0.00000000	0.00000002	0.99304185	0.00691058
KGISA01_54	281	0.00006254	0.00000000	0.00000000	0.97446104	0.02547641
KGISA01_55	281	0.00006254	0.00000000	0.00000000	0.97446104	0.02547641
KGISA01_56	279	0.00001316	0.00000000	0.00000000	0.39789414	0.60209270
KGISA01_57	281	0.00008456	0.00000000	0.00000000	0.99100606	0.00890938
KGISA01_58	281	0.00070116	0.00000000	0.00000046	0.99298946	0.00630892
KGISA01_59	281	0.00001289	0.00000000	0.00000000	0.95152180	0.04846531
KGISA01_60	276	0.00000944	0.00000000	0.00000000	0.96056222	0.03942833
KGISA01_61	281	0.00000126	0.00000000	0.00000000	0.94749201	0.05250673
KGISA01_62	280	0.00144341	0.00000000	0.00000000	0.62494742	0.37360917
KGISA01_63	281	0.00217971	0.00000000	0.00000000	0.68947218	0.30834810
KGISA01_64	281	0.00000009	0.00000000	0.00000000	0.99972033	0.00027958
KGISA01_65	280	0.03056223	0.00000000	0.00000000	0.47826749	0.49117028
KGISA01_66	281	0.00447948	0.00000000	0.00000000	0.93940643	0.05611409
KGISA01_67	281	0.00000005	0.00000000	0.00000003	0.97549638	0.02450354
KGISA01_68	280	0.01282481	0.00000000	0.00000000	0.97286516	0.01431003
KGISA01_69	281	0.00025686	0.00000000	0.00000000	0.99497748	0.00476566
KGISA01_70	277	0.06554233	0.00000000	0.00000000	0.06791517	0.86654250
KGISA01_71	281	0.00005532	0.00000000	0.00000000	0.41129910	0.58864557
KGISA01_72	268	0.00019249	0.00000000	0.00000001	0.99767267	0.00213483
KGISA01_73	278	0.00000047	0.00000000	0.00000000	0.99000431	0.00999522
KGISA01_74	281	0.00053577	0.00000000	0.00000000	0.83776818	0.16169605
KGISA01_75	275	0.00000468	0.00000000	0.00000000	0.99537692	0.00461840
KGISA01_76	281	0.00061459	0.00000000	0.00000000	0.98652967	0.01285573
KGISA01_77	281	0.00000030	0.00000000	0.00000000	0.99910771	0.00089198
KGISA01_78	280	0.00001154	0.00000000	0.00000000	0.99935930	0.00062917
KGISA01_79	281	0.00048125	0.00000000	0.00000000	0.91751439	0.08200436
KGISA01_80	279	0.00031295	0.00000000	0.00000001	0.99884979	0.00083725
KGISA01_81	278	0.00000115	0.00000000	0.00000000	0.99193069	0.00806816
KGOLS06_1	278	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KGOLS06_2	280	0.99967928	0.00000000	0.00000000	0.00000036	0.00032036
KGOLS06_3	281	0.28193187	0.00000000	0.00000000	0.00008316	0.71798497
KGOLS06_4	280	0.99999916	0.00000000	0.00000000	0.00000001	0.00000083
KGOLS06_5	274	0.99990986	0.00000000	0.00000000	0.00000007	0.00009008
KGOLS06_6	279	0.99917803	0.00000000	0.00000000	0.00015416	0.00066781
KGOLS06_7	280	0.99111528	0.00000000	0.00000000	0.00015669	0.00872803
KGOLS06_8	279	0.95723768	0.00000000	0.00000000	0.00362834	0.03913399
KGOLS06_9	280	0.99994363	0.00000000	0.00000000	0.00000022	0.00005615
KGOLS06_10	279	0.99978629	0.00000000	0.00000000	0.00000247	0.00021124
KGOLS06_11	280	0.99999998	0.00000000	0.00000000	0.00000000	0.00000002
KGOLS06_12	276	0.99999980	0.00000000	0.00000000	0.00000000	0.00000020
KGOLS06_13	279	0.99999998	0.00000000	0.00000000	0.00000000	0.00000002
KGOLS06_14	280	0.99658311	0.00000000	0.00000000	0.00003021	0.00338667
KGOLS06_15	280	0.99893827	0.00000000	0.00000000	0.00084217	0.00021956
KGOLS06_16	280	0.99999713	0.00000000	0.00000000	0.00000001	0.00000287
