## reporting unit PofZ values from gsi_sim.  These are plug-in values of type indicated by the file name
IndivName	LocNum	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
KSALC05_25	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_26	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_27	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_28	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_29	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_30	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_31	278	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_32	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_33	281	0.00000000	0.00000000	0.99999959	0.00000040	0.00000001
KSALC05_34	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_35	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_36	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_37	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_38	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_39	269	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_40	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_41	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_42	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_43	281	0.00000000	0.00000001	0.99999999	0.00000000	0.00000000
KSALC05_44	280	0.00000000	0.00000000	0.99999999	0.00000001	0.00000000
KSALC05_45	277	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_46	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_47	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_48	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_49	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_50	278	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_51	279	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_52	275	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_53	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_54	281	0.00000000	0.00000001	0.99999999	0.00000000	0.00000000
KSALC05_55	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_56	277	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_57	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_58	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_59	278	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_60	276	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_61	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_62	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_63	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_64	277	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_65	281	0.00000000	0.00000000	0.99999999	0.00000001	0.00000000
KSALC05_66	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_67	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_68	279	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_69	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_70	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_71	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_72	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_73	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_74	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_75	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_76	279	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_77	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_78	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_79	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_80	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_81	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_82	279	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_83	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_84	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_85	279	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_86	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_87	281	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_88	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_89	279	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALC05_90	280	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KSALM06_1	281	0.00014544	0.00000000	0.00002488	0.04819424	0.95163544
KSALM06_2	280	0.00041133	0.00000000	0.00000000	0.01132461	0.98826406
KSALM06_3	281	0.00112830	0.00000000	0.00000000	0.02605410	0.97281760
KSALM06_4	271	0.00096075	0.00000000	0.00000000	0.03295239	0.96608686
KSALM06_5	280	0.00002053	0.00000000	0.00000000	0.00016664	0.99981284
KSALM06_6	280	0.00002505	0.00000000	0.00000000	0.00046536	0.99950959
KSALM06_7	281	0.00000350	0.00000000	0.00000000	0.00135805	0.99863845
KSALM06_8	281	0.00034519	0.00000000	0.00000000	0.30226361	0.69739120
KSALM06_9	281	0.00005540	0.00000000	0.00000000	0.00468763	0.99525697
KSALM06_10	281	0.01639434	0.00000000	0.00000000	0.00972194	0.97388373
KSALM06_11	281	0.00079737	0.00000000	0.00000000	0.04642973	0.95277289
KSALM06_12	281	0.00055459	0.00000000	0.00000000	0.00015413	0.99929128
KSALM06_13	279	0.00018214	0.00000000	0.00000000	0.00149953	0.99831833
KSALM06_14	280	0.00091132	0.00000000	0.00000000	0.00006565	0.99902304
KSALM06_15	281	0.00028164	0.00000000	0.00000000	0.24884285	0.75087551
KSALM06_16	280	0.00011825	0.00000000	0.00000000	0.00154903	0.99833272
KSALM06_17	280	0.00063326	0.00000000	0.00000000	0.00062481	0.99874193
KSALM06_18	279	0.00033003	0.00000000	0.00000000	0.00000522	0.99966475
KSALM06_19	281	0.00002232	0.00000000	0.00000000	0.00430985	0.99566783
KSALM06_20	280	0.00007450	0.00000000	0.00000000	0.03637336	0.96355214
KSALM06_21	280	0.00075331	0.00000000	0.00000000	0.02298787	0.97625882
KSALM06_22	281	0.00284408	0.00000000	0.00000007	0.00095092	0.99620492
KSALM06_23	281	0.02695142	0.00000000	0.00000000	0.49870823	0.47434035
KSALM06_24	281	0.00003762	0.00000000	0.00000000	0.00020027	0.99976211
KSALM06_25	280	0.00000080	0.00000000	0.00000000	0.00241652	0.99758268
KSALM06_26	280	0.00551373	0.00000000	0.00000015	0.00076328	0.99372284
KSALM06_27	281	0.00002332	0.00000000	0.00000000	0.00210935	0.99786733
KSALM06_28	279	0.00001552	0.00000000	0.00000000	0.00711882	0.99286566
KSALM06_29	280	0.00032062	0.00000000	0.00000007	0.05001229	0.94966701
KSALM06_30	281	0.00019698	0.00000000	0.00000000	0.00004349	0.99975953
KSALM06_31	279	0.00257215	0.00000000	0.00000000	0.05085800	0.94656985
KSALM06_32	281	0.00074482	0.00000000	0.00000000	0.26249545	0.73675973
KSALM06_33	281	0.00008847	0.00000000	0.00000000	0.09068863	0.90922290
KSALM06_34	281	0.00042011	0.00000000	0.00000000	0.00424940	0.99533049
KSALM06_35	279	0.00008530	0.00000000	0.00000000	0.01880307	0.98111163
KSALM06_36	281	0.00015554	0.00000000	0.00000000	0.00014806	0.99969640
KSALM06_37	281	0.03577865	0.00000000	0.00000000	0.00738843	0.95683292
KSALM06_38	281	0.00014077	0.00000000	0.00000000	0.00753460	0.99232463
KSALM06_39	279	0.00001464	0.00000000	0.00000023	0.00003088	0.99995425
KSALM06_40	279	0.00081506	0.00000000	0.00000000	0.07158996	0.92759497
KSALM06_41	271	0.04366837	0.00000000	0.00000000	0.00004454	0.95628709
KSALM06_42	280	0.00122585	0.00000000	0.00000000	0.01998902	0.97878513
KSALM06_43	281	0.00022413	0.00000000	0.00000000	0.00034245	0.99943343
KSALM06_44	279	0.00001982	0.00000000	0.00000000	0.00184030	0.99813988
KSALM06_45	281	0.00000504	0.00000000	0.00000000	0.00005060	0.99994436
KSALM06_46	280	0.00002641	0.00000000	0.00000000	0.00170854	0.99826505
KSALM06_47	281	0.00579199	0.00000000	0.00000021	0.00490324	0.98930456
KSALM06_48	280	0.00006463	0.00000000	0.00000000	0.00003061	0.99990477
KSALM06_49	281	0.00000388	0.00000000	0.00000000	0.00047532	0.99952080
KSALM06_50	280	0.00303103	0.00000000	0.00000000	0.65684343	0.34012554
KSALM06_51	280	0.00032769	0.00000000	0.00000000	0.00116708	0.99850523
KSALM06_52	281	0.01678310	0.00000000	0.00000001	0.11614251	0.86707438
KSALM06_53	281	0.00147992	0.00000000	0.00000000	0.00144660	0.99707348
KSALM06_54	281	0.00093057	0.00000000	0.00000000	0.23817182	0.76089761
KSALM06_55	281	0.00030651	0.00000000	0.00000000	0.00099950	0.99869399
KSALM06_56	280	0.00095644	0.00000000	0.00000000	0.01777999	0.98126357
KSALM06_57	280	0.03144944	0.00000000	0.00000000	0.00498163	0.96356893
KSALM06_58	281	0.00009735	0.00000000	0.00000000	0.00004265	0.99986001
KSALM06_59	277	0.00137491	0.00000000	0.00000000	0.01319440	0.98543068
KSALM06_60	280	0.00000300	0.00000000	0.00000000	0.00043588	0.99956112
KSALM06_61	281	0.00003043	0.00000000	0.00000000	0.00683896	0.99313061
KSALM06_62	281	0.00020370	0.00000000	0.00000000	0.00003244	0.99976385
KSALM06_63	281	0.00008378	0.00000000	0.00000000	0.66060637	0.33930985
KSALM06_64	281	0.00005930	0.00000000	0.00000000	0.13513905	0.86480165
KSALM06_65	281	0.00032275	0.00000000	0.00000000	0.00651029	0.99316696
KSALM06_66	278	0.00009522	0.00000000	0.00000000	0.00023212	0.99967266
KSALM06_67	276	0.00003662	0.00000000	0.00000000	0.00093480	0.99902859
KSALM06_68	281	0.03620453	0.00000000	0.00000000	0.00089362	0.96290185
KSALM06_69	281	0.00553135	0.00000000	0.00000000	0.00779376	0.98667488
KSALM06_70	281	0.00014386	0.00000000	0.00000008	0.00461945	0.99523661
KSALM06_71	281	0.00100715	0.00000000	0.00000000	0.01432651	0.98466634
KSALM06_72	281	0.00000109	0.00000000	0.00000000	0.00046775	0.99953117
KSALM06_73	281	0.00569973	0.00000000	0.00000000	0.00016802	0.99413225
KSALM06_74	281	0.15223304	0.00000000	0.00000000	0.00015387	0.84761309
KSALM06_75	273	0.00002825	0.00000000	0.00000000	0.00159770	0.99837405
KSALM06_76	281	0.00055502	0.00000000	0.00000000	0.01926679	0.98017819
KSALM06_77	281	0.00174068	0.00000000	0.00000000	0.29008201	0.70817731
KSALM06_78	281	0.00001367	0.00000000	0.00000000	0.00003930	0.99994703
KSALM06_79	281	0.00978825	0.00000000	0.00000000	0.00456620	0.98564555
KSALM06_80	281	0.00284492	0.00000000	0.00000005	0.39714604	0.60000898
KSALM06_81	281	0.00248810	0.00000000	0.00000000	0.00159772	0.99591418
KSALM06_82	281	0.00001214	0.00000000	0.00000000	0.01840874	0.98157912
KSALM06_83	277	0.00025413	0.00000000	0.00000000	0.00064370	0.99910217
KSALM06_84	281	0.00592865	0.00000000	0.00000000	0.00004157	0.99402978
KSALM06_85	281	0.00035189	0.00000000	0.00000000	0.00040052	0.99924759
KSALM06_86	280	0.00126241	0.00000000	0.00000000	0.00656011	0.99217749
KSALM06_87	280	0.00034939	0.00000000	0.00000000	0.00088390	0.99876671
KSALM06_88	281	0.00004649	0.00000000	0.00000000	0.00307790	0.99687560
KSALM06_89	281	0.06893094	0.00000000	0.00000000	0.26296139	0.66810767
KSALM06_90	281	0.00001459	0.00000000	0.00000000	0.00142162	0.99856379
KSALM06_91	280	0.00000520	0.00000000	0.00000000	0.00112535	0.99886945
KSALM06_92	280	0.00158645	0.00000000	0.00000000	0.00089647	0.99751708
KSALM06_93	280	0.00542044	0.00000000	0.00000000	0.01081735	0.98376221
KSALM06_94	281	0.00058997	0.00000000	0.00000000	0.02367809	0.97573194
KSTUY09_1	281	0.04907193	0.00000000	0.00000000	0.00140836	0.94951971
KSTUY09_2	281	0.00023939	0.00000000	0.00000000	0.00112508	0.99863553
KSTUY09_3	281	0.00068772	0.00000000	0.00000000	0.00024085	0.99907142
KSTUY09_4	281	0.00007789	0.00000000	0.00000000	0.13817411	0.86174800
KSTUY09_5	279	0.00111905	0.00000000	0.00000000	0.04209131	0.95678964
KSTUY09_6	281	0.00023462	0.00000000	0.00000000	0.02278340	0.97698198
KSTUY09_7	279	0.00038960	0.00000000	0.00000000	0.00036888	0.99924152
KSTUY09_8	280	0.00250908	0.00000000	0.00000000	0.02921970	0.96827123
KSTUY09_9	279	0.01422300	0.00000000	0.00000000	0.00072208	0.98505493
KSTUY09_10	281	0.00004467	0.00000000	0.00000000	0.00490315	0.99505218
KSTUY09_11	280	0.50004056	0.00000000	0.00000000	0.03972880	0.46023064
KSTUY09_12	280	0.00001505	0.00000000	0.00000000	0.00237781	0.99760713
KSTUY09_13	279	0.00000055	0.00000000	0.00000000	0.00037429	0.99962516
KSTUY09_14	279	0.01916795	0.00000000	0.00000000	0.02775999	0.95307207
KSTUY09_15	280	0.05990143	0.00000000	0.00000000	0.00216533	0.93793324
KSTUY09_16	281	0.00021658	0.00000000	0.00000000	0.00473182	0.99505160
KSTUY09_17	281	0.00008559	0.00000000	0.00000000	0.00700284	0.99291157
KSTUY09_18	280	0.00000569	0.00000000	0.00000146	0.00075221	0.99924064
KSTUY09_19	280	0.00008378	0.00000000	0.00000000	0.00274012	0.99717610
KSTUY09_20	281	0.00057650	0.00000000	0.00000000	0.00138917	0.99803433
KSTUY09_21	278	0.00302425	0.00000000	0.00000000	0.00069262	0.99628313
KSTUY09_22	280	0.00938742	0.00000000	0.00000000	0.00150184	0.98911074
KSTUY09_23	281	0.00012500	0.00000000	0.00000000	0.69353983	0.30633517
KSTUY09_24	281	0.01247546	0.00000000	0.00000000	0.00006136	0.98746318
KSTUY09_25	279	0.00061706	0.00000000	0.00000000	0.00211300	0.99726993
KSTUY09_26	281	0.00004096	0.00000000	0.00000000	0.00003566	0.99992338
KSTUY09_27	281	0.00004188	0.00000000	0.00000000	0.00170906	0.99824906
KSTUY09_28	280	0.00000046	0.00000000	0.00000000	0.00004421	0.99995532
KSTUY09_29	280	0.00003700	0.00000000	0.00000000	0.00011098	0.99985202
KSTUY09_30	281	0.00163833	0.00000000	0.00000000	0.00075055	0.99761112
KSTUY09_31	278	0.00154796	0.00000000	0.00000000	0.00050488	0.99794717
KSTUY09_32	281	0.00000823	0.00000000	0.00000000	0.00007800	0.99991377
KSTUY09_33	280	0.00025046	0.00000000	0.00000000	0.00046752	0.99928202
KSTUY09_34	281	0.00000048	0.00000000	0.00000000	0.00015403	0.99984549
KSTUY09_35	280	0.00155289	0.00000000	0.00000000	0.00019205	0.99825506
KSTUY09_36	280	0.00226202	0.00000000	0.00000000	0.96534350	0.03239449
KSTUY09_37	280	0.09511127	0.00000000	0.00000080	0.05834292	0.84654501
KSTUY09_38	281	0.00149495	0.00000000	0.00000000	0.03203027	0.96647478
KSTUY09_39	279	0.00189005	0.00000000	0.00000000	0.00007264	0.99803731
KSTUY09_40	270	0.00033198	0.00000000	0.00000000	0.00420649	0.99546153
KSTUY09_41	281	0.00022266	0.00000000	0.00000000	0.00478225	0.99499509
KSTUY09_42	281	0.00753290	0.00000000	0.00000000	0.00002459	0.99244251
KSTUY09_43	280	0.00000918	0.00000000	0.00000000	0.00190278	0.99808805
KSTUY09_44	278	0.00081280	0.00000000	0.00000000	0.00029357	0.99889362
KSTUY09_45	274	0.00144130	0.00000000	0.00000000	0.00191767	0.99664104
KSTUY09_46	281	0.02007609	0.00000000	0.00000000	0.00020778	0.97971613
KSTUY09_47	279	0.03879760	0.00000000	0.00000000	0.00360456	0.95759784
KSTUY09_48	281	0.00046622	0.00000000	0.00000000	0.00067067	0.99886311
KSTUY09_49	281	0.00732726	0.00000000	0.00000000	0.01273493	0.97993781
KSTUY09_50	280	0.00000372	0.00000000	0.00000000	0.00025230	0.99974398
KSTUY09_51	278	0.00000558	0.00000000	0.00000000	0.00020551	0.99978891
KSTUY09_52	281	0.00022357	0.00000000	0.00000000	0.00070116	0.99907527
KSTUY09_53	280	0.00003433	0.00000000	0.00000000	0.00000176	0.99996391
KSTUY09_54	281	0.00041782	0.00000000	0.00000000	0.04565358	0.95392860
KSTUY09_55	280	0.00015676	0.00000000	0.00000000	0.00000744	0.99983580
KSTUY09_56	281	0.00009160	0.00000000	0.00000000	0.00207316	0.99783524
KSTUY09_57	281	0.00077323	0.00000000	0.00000000	0.05464394	0.94458283
KSTUY09_58	279	0.00000698	0.00000000	0.00000000	0.00002478	0.99996823
KSTUY09_59	281	0.00007965	0.00000000	0.00000000	0.00005877	0.99986158
KSTUY09_60	281	0.00005044	0.00000000	0.00000000	0.00030448	0.99964508
KSTUY09_61	281	0.00002785	0.00000000	0.00000000	0.00028997	0.99968218
KSTUY09_62	280	0.00218057	0.00000000	0.00000000	0.04957484	0.94824459
KSTUY09_63	281	0.00202230	0.00000000	0.00000000	0.01281862	0.98515908
KSTUY09_64	279	0.00000065	0.00000000	0.00000000	0.00000235	0.99999699
KSTUY09_65	281	0.00026344	0.00000000	0.00000000	0.00062381	0.99911275
KSTUY09_66	279	0.00026342	0.00000000	0.00000000	0.03106753	0.96866905
KSTUY09_67	280	0.00069058	0.00000000	0.00000000	0.10841795	0.89089147
KSTUY09_68	281	0.00007919	0.00000000	0.00000000	0.00012880	0.99979201
KSTUY09_69	280	0.00103970	0.00000000	0.00000000	0.00037207	0.99858823
KSTUY09_70	280	0.03446513	0.00000000	0.00000000	0.04438835	0.92114652
KSTUY09_71	281	0.00000518	0.00000000	0.00000000	0.00701381	0.99298101
KSTUY09_72	279	0.00008281	0.00000000	0.00000000	0.00649612	0.99342107
KSTUY09_73	279	0.00000121	0.00000000	0.00000000	0.00055933	0.99943945
KSTUY09_74	280	0.00734391	0.00000000	0.00000000	0.00501724	0.98763886
KSTUY09_75	281	0.00060903	0.00000000	0.00000000	0.00035235	0.99903862
KSTUY09_76	279	0.00004390	0.00000000	0.00000000	0.00020785	0.99974825
KSTUY09_77	280	0.00273958	0.00000000	0.00000000	0.00114530	0.99611512
KSTUY09_78	281	0.00004618	0.00000000	0.00000000	0.00079297	0.99916085
KSTUY09_79	280	0.00001285	0.00000000	0.00000000	0.00176036	0.99822679
KSTUY09_80	280	0.00097196	0.00000000	0.00000000	0.00863877	0.99038927
KSTUY09_81	281	0.00003166	0.00000000	0.00000000	0.00245459	0.99751375
KSTUY09_82	279	0.00474964	0.00000000	0.00000001	0.04219011	0.95306024
KSTUY09_83	281	0.00002446	0.00000000	0.00000000	0.04160263	0.95837291
KSTUY09_84	281	0.00075865	0.00000000	0.00000002	0.00163583	0.99760550
KSTUY09_85	280	0.02106207	0.00000000	0.00000000	0.01515207	0.96378585
KSTUY09_86	279	0.02582632	0.00000000	0.00000000	0.15028834	0.82388534
KSTUY09_87	280	0.00004891	0.00000000	0.00000000	0.00011712	0.99983397
KSTUY09_88	280	0.00002139	0.00000000	0.00000000	0.00034868	0.99962993
KSTUY09_89	281	0.00020630	0.00000000	0.00000000	0.06357887	0.93621483
KSTUY09_90	280	0.00003793	0.00000000	0.00000000	0.00000972	0.99995236
KSTUY09_91	280	0.00209712	0.00000000	0.00000000	0.00074269	0.99716019
KSTUY09_92	281	0.00001735	0.00000000	0.00000000	0.03012437	0.96985828
KSTUY09_93	281	0.00004416	0.00000000	0.00000000	0.01138672	0.98856912
KTOGRT09_1	281	0.00008333	0.00000000	0.00000000	0.00007112	0.99984554
KTOGRT09_2	281	0.54923995	0.00000000	0.00000000	0.00151987	0.44924018
KTOGRT09_3	281	0.00001098	0.00000000	0.00000000	0.00000139	0.99998764
KTOGRT09_4	280	0.00923538	0.00000000	0.00000000	0.00359279	0.98717182
KTOGRT09_5	281	0.18221827	0.00000000	0.00000000	0.00230163	0.81548010
KTOGRT09_6	280	0.00000098	0.00000000	0.00000000	0.00002660	0.99997241
KTOGRT09_7	279	0.00001661	0.00000000	0.00000000	0.03840403	0.96157936
KTOGRT09_8	281	0.00044107	0.00000000	0.00000000	0.01497378	0.98458515
KTOGRT09_9	281	0.02797463	0.00000000	0.00000000	0.00005527	0.97197010
KTOGRT09_10	281	0.00000112	0.00000000	0.00000000	0.00002840	0.99997048
KTOGRT09_11	279	0.00183905	0.00000000	0.00000000	0.01974893	0.97841202
KTOGRT09_12	281	0.00385647	0.00000000	0.00000000	0.22002884	0.77611468
KTOGRT09_13	281	0.00858354	0.00000000	0.00000000	0.00024628	0.99117018
KTOGRT09_14	280	0.00029935	0.00000000	0.00000000	0.16326052	0.83644013
KTOGRT09_15	281	0.00026073	0.00000000	0.00000000	0.00002805	0.99971122
KTOGRT09_16	280	0.00000229	0.00000000	0.00000000	0.00056328	0.99943444
KTOGRT09_17	280	0.00013828	0.00000000	0.00000000	0.00000502	0.99985671
KTOGRT09_18	281	0.95011583	0.00000000	0.00000000	0.00067342	0.04921075
KTOGRT09_19	279	0.00014183	0.00000000	0.00000000	0.00020479	0.99965338
KTOGRT09_20	281	0.01558966	0.00000000	0.00000000	0.85754825	0.12686209
KTOGRT09_21	280	0.02807019	0.00000000	0.00000000	0.00005559	0.97187422
KTOGRT09_22	280	0.00047949	0.00000000	0.00000000	0.00057513	0.99894538
KTOGRT09_23	281	0.04098830	0.00000000	0.00000000	0.00060014	0.95841156
KTOGRT09_24	280	0.00000065	0.00000000	0.00000000	0.00782337	0.99217598
KTOGRT09_25	281	0.00361007	0.00000000	0.00001853	0.02162314	0.97474827
KTOGRT09_26	279	0.00011556	0.00000000	0.00000000	0.00705330	0.99283114
KTOGRT09_27	281	0.07814980	0.00000000	0.00000000	0.00330387	0.91854633
KTOGRT09_28	280	0.00000941	0.00000000	0.00000000	0.12339319	0.87659740
KTOGRT09_29	281	0.00005449	0.00000000	0.00000000	0.00030650	0.99963901
KTOGRT09_30	280	0.00091964	0.00000000	0.00000000	0.00375221	0.99532816
KTOGRT09_31	280	0.00174396	0.00000000	0.00000000	0.00003963	0.99821641
KTOGRT09_32	280	0.00110041	0.00000000	0.00000000	0.00015383	0.99874576
KTOGRT09_33	281	0.00382280	0.00000000	0.00000000	0.00266290	0.99351430
KTOGRT09_34	278	0.00018060	0.00000000	0.00000000	0.02436270	0.97545670
KTOGRT09_35	280	0.08674220	0.00000000	0.00000000	0.00145031	0.91180749
KTOGRT09_36	281	0.00011190	0.00000000	0.00000000	0.00720823	0.99267987
KTOGRT09_37	281	0.00393306	0.00000000	0.00000000	0.00024898	0.99581795
KTOGRT09_38	281	0.03116467	0.00000000	0.00000000	0.09098541	0.87784992
KTOGRT09_39	281	0.00088338	0.00000000	0.00000000	0.00298124	0.99613538
KTOGRT09_40	276	0.00021953	0.00000000	0.00000000	0.02147653	0.97830394
KTOGRT09_41	281	0.00128218	0.00000000	0.00000000	0.05273703	0.94598079
KTOGRT09_42	280	0.00438640	0.00000000	0.00000000	0.00116507	0.99444853
KTOGRT09_43	281	0.00008501	0.00000000	0.00000000	0.00004202	0.99987297
KTOGRT09_44	279	0.00024310	0.00000000	0.00000000	0.00242980	0.99732710
KTOGRT09_45	281	0.00000785	0.00000000	0.00000000	0.00065558	0.99933657
KTOGRT09_46	281	0.00000305	0.00000000	0.00000000	0.19193609	0.80806086
KTOGRT09_47	281	0.00296309	0.00000000	0.00000000	0.00016003	0.99687689
KTOGRT09_48	281	0.00002865	0.00000000	0.00000000	0.01931577	0.98065557
KTOGRT09_49	280	0.00004693	0.00000000	0.00000000	0.00005433	0.99989874
KTOGRT09_50	281	0.00001274	0.00000000	0.00002604	0.00373347	0.99622774
KTOGRT09_51	280	0.00004870	0.00000000	0.00000000	0.00450586	0.99544543
KTOGRT09_52	281	0.00104404	0.00000000	0.00000000	0.00011579	0.99884016
KTOGRT09_53	281	0.00198294	0.00000000	0.00000000	0.00244457	0.99557249
KTOGRT09_54	280	0.00009688	0.00000000	0.00000000	0.00130074	0.99860238
KTOGRT09_55	280	0.00004657	0.00000000	0.00000000	0.00003714	0.99991629
KTOGRT09_56	280	0.00006640	0.00000000	0.00000000	0.00027632	0.99965729
KTOGRT09_57	279	0.00003363	0.00000000	0.00000000	0.00003491	0.99993146
KTOGRT09_58	280	0.00638591	0.00000000	0.00000000	0.00858168	0.98503241
KTOGRT09_59	281	0.00070011	0.00000000	0.00000000	0.00557985	0.99372005
KTOGRT09_60	272	0.16075836	0.00000000	0.00000000	0.00948222	0.82975942
KTOGRT09_61	281	0.00026567	0.00000000	0.00000000	0.07431967	0.92541466
KTOGRT09_62	280	0.00000500	0.00000000	0.00000000	0.00942125	0.99057375
KTOGRT09_63	281	0.00165455	0.00000000	0.00000000	0.00016653	0.99817891
KTOGRT09_64	279	0.00182753	0.00000000	0.00000000	0.00004421	0.99812826
KTOGRT09_65	279	0.00355646	0.00000000	0.00000000	0.37300882	0.62343472
KTOGRT09_66	279	0.00057175	0.00000000	0.00000000	0.00000653	0.99942172
KTOGRT09_67	281	0.00007914	0.00000000	0.00000000	0.00018623	0.99973463
KTOGRT09_68	280	0.00120749	0.00000000	0.00000000	0.03285902	0.96593349
KTOGRT09_69	279	0.00045818	0.00000000	0.00000000	0.04448597	0.95505585
KTOGRT09_70	281	0.00015265	0.00000000	0.00000000	0.50528796	0.49455939
KTOGRT09_71	280	0.00024690	0.00000000	0.00000000	0.00000612	0.99974698
KTOGRT09_72	281	0.00001498	0.00000000	0.00000000	0.00001086	0.99997417
KTOGRT09_73	281	0.00025021	0.00000000	0.00000000	0.00444322	0.99530657
KTOGRT09_74	281	0.00522340	0.00000000	0.00000000	0.00259718	0.99217942
KTOGRT09_75	280	0.00005005	0.00000000	0.00000000	0.00107982	0.99887012
KTOGRT09_76	281	0.00023063	0.00000000	0.00000000	0.00477844	0.99499093
KTOGRT09_77	278	0.00047932	0.00000000	0.00000000	0.00078834	0.99873234
KTOGRT09_78	280	0.00517937	0.00000000	0.00000000	0.00117213	0.99364850
KTOGRT09_79	281	0.00213765	0.00000000	0.00000000	0.00007871	0.99778364
KTOGRT09_80	281	0.00055176	0.00000000	0.00000000	0.00012748	0.99932076
KTOGRT09_81	281	0.00001494	0.00000000	0.00000007	0.05475285	0.94523214
KTOGRT09_82	280	0.00003090	0.00000000	0.00000000	0.00007795	0.99989115
KTOGRT09_83	281	0.00003063	0.00000000	0.00000000	0.00012963	0.99983974
KTOGRT09_84	281	0.00001441	0.00000000	0.00000000	0.00012167	0.99986393
KTOGRT09_85	281	0.00020435	0.00000000	0.00000000	0.05192435	0.94787129
KTOGRT09_86	280	0.00000006	0.00000000	0.00000000	0.00000409	0.99999585
KTOGRT09_87	281	0.00276543	0.00000000	0.00000000	0.30202611	0.69520846
