## reporting unit PofZ values from gsi_sim.  These are plug-in values of type indicated by the file name
IndivName	LocNum	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
KANDR03_78	280	0.05672709	0.00000000	0.00000000	0.37333528	0.56993763
KANDR03_79	281	0.00095259	0.00000000	0.00000000	0.98524165	0.01380576
KANDR03_80	281	0.00032872	0.00000000	0.00000000	0.89211598	0.10755530
KANDR03_81	281	0.00651899	0.00000000	0.00000000	0.96224130	0.03123971
KANDR03_82	280	0.01008446	0.00000000	0.00000000	0.11303088	0.87688466
KANDR03_83	280	0.00028349	0.00000000	0.00000000	0.97541655	0.02429996
KANDR03_84	281	0.00034549	0.00000000	0.00000000	0.63918192	0.36047259
KANDR03_85	281	0.00020922	0.00000000	0.00000000	0.94584864	0.05394214
KANDR03_86	279	0.00000989	0.00000000	0.00000000	0.97685885	0.02313126
KANDR03_87	280	0.00458828	0.00000000	0.00000000	0.90477076	0.09064096
KANDR03_88	278	0.00057609	0.00000000	0.00000000	0.15324503	0.84617888
KANDR03_89	281	0.00001845	0.00000000	0.00000000	0.90069842	0.09928313
KANDR03_90	278	0.00007733	0.00000000	0.00000000	0.96404016	0.03588251
KANVI07_1	280	0.00002441	0.00000000	0.00000000	0.47499150	0.52498409
KANVI07_2	281	0.00668680	0.00000000	0.00001730	0.76434482	0.22895107
KANVI07_3	280	0.00022343	0.00000000	0.00000000	0.93238237	0.06739420
KANVI07_4	279	0.00004066	0.00000000	0.00000011	0.99988933	0.00006990
KANVI07_5	281	0.00001030	0.00000000	0.00000000	0.93521986	0.06476984
KANVI07_6	281	0.00000020	0.00000000	0.00000000	0.99996418	0.00003563
KANVI07_7	280	0.00005617	0.00000000	0.00000000	0.99967371	0.00027012
KANVI07_8	280	0.01139756	0.00000000	0.00000011	0.95771614	0.03088619
KANVI07_9	281	0.00009212	0.00000000	0.00000000	0.95770055	0.04220732
KANVI07_10	280	0.00000003	0.00000000	0.00000000	0.99999985	0.00000012
KANVI07_11	280	0.00057047	0.00000000	0.00000000	0.82049510	0.17893444
KANVI07_12	279	0.13624060	0.00000000	0.00000000	0.81248480	0.05127461
KANVI07_13	271	0.00063079	0.00000000	0.00000000	0.99920140	0.00016781
KANVI07_14	281	0.00000806	0.00000000	0.00000000	0.57329585	0.42669609
KANVI07_15	278	0.00000946	0.00000000	0.00000000	0.98026091	0.01972962
KANVI07_16	274	0.00017674	0.00000000	0.00000000	0.98985351	0.00996974
KANVI07_17	281	0.00903156	0.00000000	0.00000000	0.02088522	0.97008322
KANVI07_18	281	0.00016697	0.00000000	0.00000059	0.90680804	0.09302440
KANVI07_19	281	0.00000013	0.00000000	0.00000000	0.99999522	0.00000465
KANVI07_20	281	0.00003616	0.00000000	0.00000000	0.99833981	0.00162404
KANVI07_21	281	0.00001069	0.00000000	0.00000000	0.99610923	0.00388008
KANVI07_22	281	0.00000781	0.00000000	0.00000000	0.99522400	0.00476819
KANVI07_23	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KANVI07_24	281	0.00000020	0.00000000	0.00000000	0.99996418	0.00003563
KANVI07_25	281	0.00003295	0.00000000	0.00000000	0.99331005	0.00665699
KANVI07_26	281	0.00000045	0.00000000	0.00000000	0.99998683	0.00001271
KANVI07_27	281	0.00000666	0.00000000	0.00000000	0.99790046	0.00209289
KANVI07_28	277	0.00000016	0.98614844	0.00749234	0.00635892	0.00000013
KANVI07_29	281	0.00024512	0.00000000	0.00000000	0.91596190	0.08379297
KANVI07_30	281	0.08119762	0.00000000	0.00000000	0.90255256	0.01624982
KANVI07_31	275	0.00000007	0.00000000	0.00000000	0.99999867	0.00000126
KANVI07_32	280	0.00000057	0.00000000	0.00000000	0.99982779	0.00017164
KANVI07_33	281	0.00004797	0.00000000	0.00000000	0.88686300	0.11308903
KANVI07_34	279	0.00017612	0.00000000	0.00000000	0.89127697	0.10854692
KANVI07_35	280	0.00467323	0.00000000	0.00000000	0.94725169	0.04807508
KANVI07_36	280	0.00000005	0.00000000	0.00000000	0.99999678	0.00000316
KANVI07_37	278	0.00074690	0.00000000	0.00000000	0.96941351	0.02983960
KANVI07_38	281	0.00000038	0.00000000	0.00000000	0.99994887	0.00005075
KANVI07_39	278	0.00191872	0.00000000	0.00000000	0.94815924	0.04992204
KANVI07_40	277	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KANVI07_41	278	0.00025289	0.00000000	0.00000000	0.98611566	0.01363145
KANVI07_42	273	0.00029036	0.00000000	0.00000000	0.99886780	0.00084184
KANVI07_43	279	0.00340718	0.00000000	0.00000000	0.39398493	0.60260789
KANVI07_44	280	0.00122087	0.00000000	0.00000011	0.99584468	0.00293434
KANVI07_45	276	0.04891754	0.00000000	0.00000000	0.89170699	0.05937547
KANVI07_46	278	0.00806572	0.00000000	0.00000000	0.85323600	0.13869828
KANVI07_47	280	0.00004421	0.00000000	0.00000000	0.83944193	0.16051386
KANVI07_48	281	0.00000077	0.00000000	0.00000000	0.99994102	0.00005821
KANVI07_49	280	0.00000813	0.00000000	0.00000000	0.98925309	0.01073878
KANVI07_50	280	0.00000002	0.00000000	0.00000000	0.99997976	0.00002022
KANVI07_51	278	0.16939352	0.00000000	0.00000000	0.80730893	0.02329755
KANVI07_52	279	0.00000000	0.00000000	0.00000000	0.99999828	0.00000172
KAROL05_1	281	0.00007113	0.00000000	0.00000000	0.00010325	0.99982562
KAROL05_2	281	0.00006514	0.00000000	0.00000000	0.00614205	0.99379281
KAROL05_3	281	0.00144455	0.00000000	0.00000000	0.00556533	0.99299013
KAROL05_4	280	0.00086936	0.00000000	0.00000000	0.00017807	0.99895257
KAROL05_5	281	0.01581418	0.00000000	0.00000000	0.00094532	0.98324050
KAROL05_6	280	0.01539150	0.00000000	0.00000000	0.00956901	0.97503949
KAROL05_7	280	0.00018413	0.00000000	0.00000000	0.00106958	0.99874630
KAROL05_8	279	0.00888001	0.00000000	0.00000000	0.00266712	0.98845286
KAROL05_9	281	0.00009200	0.00000000	0.00000000	0.00212522	0.99778278
KAROL05_10	281	0.00007148	0.00000000	0.00000000	0.00195118	0.99797733
KAROL05_11	281	0.00014844	0.00000000	0.00000000	0.00016160	0.99968996
KAROL05_12	281	0.00042488	0.00000000	0.00000000	0.00089891	0.99867621
KAROL05_13	280	0.66880772	0.00000000	0.00000000	0.00001475	0.33117754
KAROL05_14	281	0.00038831	0.00000000	0.00000000	0.00279665	0.99681504
KAROL05_15	281	0.00616269	0.00000000	0.00000000	0.00000303	0.99383429
KAROL05_16	279	0.00005801	0.00000000	0.00000000	0.00001122	0.99993077
KAROL05_17	279	0.00042567	0.00000000	0.00000000	0.03920422	0.96037012
KAROL05_18	280	0.00001029	0.00000000	0.00000000	0.00026648	0.99972322
KAROL05_19	281	0.00000169	0.00000000	0.00000000	0.00104428	0.99895403
KAROL05_20	281	0.02934119	0.00000019	0.00943772	0.03447507	0.92674583
KAROL05_21	280	0.00571538	0.00000000	0.00000000	0.02453566	0.96974896
KAROL05_22	281	0.00028879	0.00000000	0.00000000	0.00047787	0.99923333
KAROL05_23	281	0.00004693	0.00000000	0.00000000	0.00005263	0.99990044
KAROL05_24	281	0.00287418	0.00000000	0.00000000	0.00189200	0.99523382
KAROL05_25	281	0.00029771	0.00000000	0.00000000	0.00221415	0.99748814
KAROL05_26	280	0.02280408	0.00000000	0.00000000	0.00146433	0.97573158
KAROL05_27	281	0.00028414	0.00000000	0.00000000	0.00589294	0.99382292
KAROL05_28	280	0.00016229	0.00000000	0.00000000	0.00000797	0.99982974
KAROL05_29	281	0.00003232	0.00000000	0.00000000	0.00001591	0.99995177
KAROL05_30	281	0.02631187	0.00000000	0.00000002	0.00815294	0.96553518
KAROL05_31	281	0.00177546	0.00000000	0.00000000	0.11445090	0.88377363
KAROL05_32	280	0.00082565	0.00000000	0.00000000	0.00043265	0.99874170
KAROL05_33	280	0.00924670	0.00000000	0.00000000	0.01097533	0.97977797
KAROL05_34	281	0.00048670	0.00000000	0.00000000	0.00068770	0.99882560
KAROL05_35	280	0.00003141	0.00000000	0.00000000	0.82444445	0.17552414
KAROL05_36	279	0.13659500	0.00000000	0.00001054	0.04900376	0.81439071
KAROL05_37	281	0.00137733	0.00000000	0.00000000	0.00079817	0.99782449
KAROL05_38	281	0.00004152	0.00000000	0.00000000	0.00256936	0.99738911
KAROL05_39	280	0.00036214	0.00000000	0.00000000	0.00086186	0.99877601
KAROL05_40	279	0.00060214	0.00000000	0.00000000	0.01299579	0.98640206
KAROL05_41	279	0.00194399	0.00000000	0.00000000	0.00989684	0.98815917
KAROL05_42	281	0.00812942	0.00000000	0.00000000	0.17881513	0.81305545
KAROL05_43	281	0.01262281	0.00000000	0.00000000	0.00343921	0.98393798
KAROL05_44	279	0.00059916	0.00000000	0.00000000	0.02957764	0.96982320
KAROL05_45	281	0.00229280	0.00000000	0.00000000	0.02973292	0.96797427
KAROL05_46	280	0.00000613	0.00000000	0.00000000	0.00141748	0.99857639
KAROL05_47	279	0.00012384	0.00000000	0.00000000	0.00075254	0.99912362
KAROL05_48	281	0.00000006	0.00000000	0.00000000	0.00000377	0.99999617
KAROL05_49	281	0.03193069	0.00000000	0.00000000	0.00011046	0.96795885
KAROL05_50	281	0.00000024	0.00000000	0.00000000	0.00002270	0.99997706
KAROL05_51	281	0.00013796	0.00000000	0.00000000	0.00014625	0.99971580
KAROL05_52	281	0.00004568	0.00000000	0.00000000	0.00010351	0.99985082
KBIGCK04_1	281	0.01437056	0.00000000	0.00000000	0.00195305	0.98367638
KBIGCK04_2	280	0.02603482	0.00000000	0.00000000	0.00139346	0.97257172
KBIGCK04_3	281	0.00103202	0.00000000	0.00000000	0.00000004	0.99896794
KBIGCK04_4	281	0.00024637	0.00000000	0.00000000	0.09168462	0.90806900
KBIGCK04_5	281	0.00001557	0.00000000	0.00000000	0.00012224	0.99986219
KBIGCK04_6	281	0.02368795	0.00000000	0.00000001	0.00676083	0.96955122
KBIGCK04_7	281	0.00003883	0.00000000	0.00000000	0.02511294	0.97484823
KBIGCK04_8	279	0.00001813	0.00000000	0.00000000	0.00002390	0.99995797
KBIGCK04_9	280	0.00002765	0.00000000	0.00000048	0.37649181	0.62348005
KBIGCK04_10	281	0.00018448	0.00000000	0.00000000	0.01800374	0.98181178
KBIGCK04_11	278	0.00000045	0.00000000	0.00000000	0.00002520	0.99997435
KBIGCK04_12	281	0.00023646	0.00000000	0.00000000	0.00412078	0.99564276
KBIGCK04_13	281	0.00028553	0.00000000	0.00000000	0.00066101	0.99905347
KBIGCK04_14	281	0.00000893	0.00000000	0.00000000	0.00000396	0.99998711
KBIGCK04_15	281	0.00005901	0.00000000	0.00000000	0.00579483	0.99414616
KBIGCK04_16	280	0.00145894	0.00000000	0.00000000	0.00111011	0.99743095
KBIGCK04_17	280	0.00002460	0.00000000	0.00000000	0.00121783	0.99875757
KBIGCK04_18	281	0.00003800	0.00000000	0.00000000	0.00005878	0.99990322
KBIGCK04_19	280	0.00275559	0.00000000	0.00000000	0.00002329	0.99722112
KBIGCK04_20	281	0.00136751	0.00000000	0.00000000	0.00097573	0.99765676
KBIGCK04_21	280	0.00391240	0.00000000	0.00000000	0.00153992	0.99454768
KBIGCK04_22	280	0.00384603	0.00000000	0.00000000	0.70778004	0.28837393
KBIGCK04_23	281	0.00331448	0.00000000	0.00000000	0.00048157	0.99620394
KBIGCK04_24	279	0.01255900	0.00000000	0.00000000	0.00019413	0.98724686
KBIGCK04_25	281	0.00055826	0.00000000	0.00000013	0.00103531	0.99840629
KBIGCK04_26	280	0.00004383	0.00000000	0.00000000	0.00027991	0.99967626
KBIGCK04_27	279	0.00019808	0.00000000	0.00000000	0.00002728	0.99977464
KBIGCK04_28	281	0.17809625	0.00000000	0.00000000	0.00145937	0.82044438
KBIGCK04_29	281	0.00003840	0.00000000	0.00000000	0.00000630	0.99995530
KBIGCK04_30	280	0.00000175	0.00000000	0.00000000	0.00011356	0.99988469
KBIGCK04_31	280	0.00044045	0.00000000	0.00000000	0.00007268	0.99948687
KBIGCK04_32	275	0.01987003	0.00000000	0.00000000	0.06471005	0.91541993
KBIGCK04_33	280	0.00040328	0.00000000	0.00000000	0.00017303	0.99942369
KBIGCK04_34	279	0.00131091	0.00000000	0.00000000	0.03729969	0.96138940
KBIGCK04_35	281	0.00000368	0.00000000	0.00000000	0.00000567	0.99999065
KBIGCK04_36	280	0.00132123	0.00000000	0.00000000	0.00000361	0.99867515
KBIGCK04_37	281	0.00002777	0.00000000	0.00000000	0.04957908	0.95039314
KBIGCK04_38	281	0.00467622	0.00000000	0.00000000	0.00939395	0.98592983
KBIGCK04_39	280	0.00000039	0.00000000	0.00000000	0.00000492	0.99999470
KBIGCK04_40	280	0.00006969	0.00000000	0.00000000	0.00000394	0.99992637
KBIGCK04_41	281	0.00025031	0.00000000	0.00000000	0.00000460	0.99974509
KBIGCK04_42	281	0.00003285	0.00000000	0.00000000	0.01186158	0.98810557
KBIGCK04_43	280	0.00000035	0.00000000	0.00000000	0.00000647	0.99999318
KBIGCK04_44	280	0.00000224	0.00000000	0.00000000	0.00002957	0.99996819
KBIGCK04_45	275	0.00836806	0.00000000	0.00000000	0.00011209	0.99151986
KBIGCK04_46	275	0.00187411	0.00000000	0.00000000	0.00533240	0.99279349
KBIGCK04_47	280	0.00011008	0.00000000	0.00000000	0.00000085	0.99988907
KBIGCK04_48	279	0.00040938	0.00000000	0.00000000	0.00210877	0.99748185
KBIGCK04_49	279	0.00000559	0.00000000	0.00000000	0.00001063	0.99998379
KBIGCK04_50	278	0.00113945	0.00000000	0.00000000	0.00174120	0.99711935
KBIGCK04_51	274	0.00195581	0.00000000	0.00000000	0.00038461	0.99765958
KBIGCK04_52	280	0.01142053	0.00000000	0.00000000	0.01246003	0.97611945
KBIGCK04_53	280	0.00906003	0.00000000	0.00000000	0.00532155	0.98561842
KBIGCK04_54	281	0.00002141	0.00000000	0.00000000	0.00001523	0.99996336
KBIGCK04_55	276	0.00064510	0.00000000	0.00000000	0.00018438	0.99917052
KBIGCK04_56	281	0.00000061	0.00000000	0.00000000	0.00000129	0.99999810
KBIGCK04_57	281	0.00132960	0.00000000	0.00000000	0.00008780	0.99858260
KBIGCK04_58	280	0.00002172	0.00000000	0.00000000	0.00039767	0.99958061
KBIGCK04_59	275	0.02351169	0.00000000	0.00000000	0.00017692	0.97631139
KBIGCK04_60	281	0.00000091	0.00000000	0.00000000	0.00000005	0.99999904
KBIGCK04_61	279	0.00000046	0.00000000	0.00000000	0.00000481	0.99999473
KBIGCK04_62	281	0.00000045	0.00000000	0.00000000	0.00002849	0.99997106
KBIGCK04_63	277	0.00003709	0.00000000	0.00000000	0.00002125	0.99994165
KBIGCK04_64	281	0.00062934	0.00000000	0.00000000	0.08546778	0.91390288
KBIGCK04_65	281	0.00002488	0.00000000	0.00000000	0.00474055	0.99523457
KBIGS07_1	278	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_2	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_3	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_4	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_5	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_6	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_7	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_8	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_9	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_10	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_11	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_12	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_13	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_14	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_15	279	0.00000000	0.99999978	0.00000022	0.00000000	0.00000000
KBIGS07_16	281	0.00000000	0.99999915	0.00000085	0.00000000	0.00000000
KBIGS07_17	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_18	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_19	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_20	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_21	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_22	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_23	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_24	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_25	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_26	281	0.00000000	0.99999998	0.00000002	0.00000000	0.00000000
KBIGS07_27	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_28	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_29	280	0.00000000	0.99999998	0.00000001	0.00000000	0.00000001
KBIGS07_30	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_31	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_32	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_33	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_34	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_35	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_36	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_37	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_38	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_39	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_40	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_41	274	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_42	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_43	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_44	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_45	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_46	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_47	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_48	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_49	278	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_50	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_51	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_52	275	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_53	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_54	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_55	279	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_56	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_57	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_58	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_59	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_60	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_61	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_62	280	0.00000000	0.99999994	0.00000005	0.00000000	0.00000000
KBIGS07_63	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_64	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_65	280	0.00000000	0.99999998	0.00000002	0.00000000	0.00000000
KBIGS07_66	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_67	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_68	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_69	280	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_70	281	0.00000000	0.99999999	0.00000001	0.00000000	0.00000000
KBIGS07_71	281	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KEEK05_1	280	0.00009246	0.00000000	0.00000000	0.00023645	0.99967110
KEEK05_2	269	0.15346244	0.00000000	0.00000000	0.03566579	0.81087177
KEEK05_3	281	0.00901178	0.00000000	0.00000000	0.00020584	0.99078238
KEEK05_4	279	0.23467553	0.00000000	0.00000000	0.03892202	0.72640245
KEEK05_5	280	0.19955509	0.00000000	0.00000000	0.12604584	0.67439907
KEEK05_6	280	0.23397397	0.00000000	0.00000000	0.00525275	0.76077328
KEEK05_7	281	0.00002993	0.00000000	0.00000014	0.95687156	0.04309837
KEEK05_8	279	0.00078911	0.00000000	0.00000000	0.01300636	0.98620453
KEEK05_9	281	0.03397437	0.00000000	0.00000000	0.00113316	0.96489247
KEEK05_10	278	0.00035545	0.00000000	0.00000000	0.00062777	0.99901678
